block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
34,WHAMPOA WEST,10 TO 12,68,Improved,1972,5.17,340000,2019-01,0.0573088,3 ROOM
10,GLOUCESTER RD,10 TO 12,67,New Generation,1976,5.5,395000,2019-01,0.0573088,3 ROOM
46,JLN BAHAGIA,01 TO 03,93,Terrace,1972,5.17,660000,2019-01,0.0573088,3 ROOM
34,JLN BAHAGIA,07 TO 09,56,Standard,1970,5,228000,2019-02,0.0573088,3 ROOM
98,WHAMPOA DR,10 TO 12,65,Improved,1974,5.33,250000,2019-02,0.0573088,3 ROOM
47,BENDEMEER RD,04 TO 06,65,Improved,1974,5.33,250000,2019-02,0.0573088,3 ROOM
86,WHAMPOA DR,10 TO 12,66,Improved,1974,5.33,256000,2019-02,0.0573088,3 ROOM
64,KALLANG BAHRU,10 TO 12,65,Improved,1974,5.25,270000,2019-02,0.0573088,3 ROOM
57,GEYLANG BAHRU,16 TO 18,65,Improved,1974,5.33,276000,2019-02,0.0573088,3 ROOM
57,GEYLANG BAHRU,07 TO 09,65,Improved,1974,5.33,315000,2019-02,0.0573088,3 ROOM
65,KALLANG BAHRU,07 TO 09,65,Improved,1981,6,316000,2019-02,0.0573088,3 ROOM
8,ST. GEORGE'S LANE,10 TO 12,68,New Generation,1982,6.17,316000,2019-02,0.0573088,3 ROOM
20,ST. GEORGE'S RD,10 TO 12,67,New Generation,1984,6.33,353000,2019-02,0.0573088,3 ROOM
12,UPP BOON KENG RD,10 TO 12,66,Improved,1980,6,360000,2019-02,0.0573088,3 ROOM
112,MCNAIR RD,10 TO 12,64,Simplified,1987,6.58,378000,2019-02,0.0573088,3 ROOM
462,CRAWFORD LANE,07 TO 09,60,Improved,1981,6.08,380000,2019-02,0.0573088,3 ROOM
105,TOWNER RD,10 TO 12,76,Model A,1984,6.33,468000,2019-02,0.0573088,3 ROOM
12,KG ARANG RD,04 TO 06,107,New Generation,1982,6.17,571000,2019-02,0.0573088,3 ROOM
