block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
36,MOH GUAN TER,01 TO 03,88,Standard,1973,5.25,608000,2018-08,0.0901673,3 ROOM
107,JLN BT MERAH,04 TO 06,63,Standard,1970,5,240000,2018-09,0.0901673,3 ROOM
32,TELOK BLANGAH RISE,13 TO 15,59,Improved,1976,5.5,245000,2018-09,0.0901673,3 ROOM
38,TELOK BLANGAH RISE,01 TO 03,60,Improved,1976,5.58,260000,2018-09,0.0901673,3 ROOM
37,JLN RUMAH TINGGI,07 TO 09,53,Standard,1969,4.75,268000,2018-09,0.0901673,3 ROOM
16,TELOK BLANGAH CRES,10 TO 12,65,Improved,1975,5.42,275000,2018-09,0.0901673,3 ROOM
21,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,5.42,280000,2018-09,0.0901673,3 ROOM
61,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,5.58,280000,2018-09,0.0901673,3 ROOM
2,JLN BT MERAH,13 TO 15,63,Improved,1975,5.42,285000,2018-09,0.0901673,3 ROOM
136,JLN BT MERAH,07 TO 09,70,Improved,1975,5.42,295000,2018-09,0.0901673,3 ROOM
5,TELOK BLANGAH CRES,13 TO 15,66,Improved,1983,6.25,300000,2018-09,0.0901673,3 ROOM
13,TELOK BLANGAH CRES,13 TO 15,65,Improved,1975,5.5,301888,2018-09,0.0901673,3 ROOM
128,BT MERAH VIEW,07 TO 09,65,Improved,1973,5.25,310000,2018-09,0.0901673,3 ROOM
86,REDHILL CL,10 TO 12,59,Improved,1973,5.25,310000,2018-09,0.0901673,3 ROOM
144,JLN BT MERAH,10 TO 12,67,New Generation,1981,6.17,320000,2018-09,0.0901673,3 ROOM
26,JLN KLINIK,07 TO 09,60,Standard,1969,4.75,320000,2018-09,0.0901673,3 ROOM
15,TELOK BLANGAH CRES,13 TO 15,76,Improved,1975,5.42,320000,2018-09,0.0901673,3 ROOM
119,BT MERAH VIEW,04 TO 06,65,Improved,1983,6.25,338000,2018-09,0.0901673,3 ROOM
129,BT MERAH VIEW,10 TO 12,65,Improved,1973,5.25,340000,2018-09,0.0901673,3 ROOM
60,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,5.58,358000,2018-09,0.0901673,3 ROOM
148,SILAT AVE,10 TO 12,67,New Generation,1982,6.25,365000,2018-09,0.0901673,3 ROOM
22,HAVELOCK RD,16 TO 18,64,Standard,1969,4.75,373000,2018-09,0.0901673,3 ROOM
54,TELOK BLANGAH DR,01 TO 03,88,New Generation,1978,5.67,410000,2018-09,0.0901673,3 ROOM
4,EVERTON PK,07 TO 09,72,New Generation,1980,6.08,430000,2018-09,0.0901673,3 ROOM
26C,JLN MEMBINA,16 TO 18,60,Model A,2009,8.75,498000,2018-09,0.0901673,3 ROOM
